# Weather station Townsville (airport), Australia, WMO_ID=94294,selection from 01.01.2018 till 30.06.2019, all days
# Encoding: UTF-8
# The data is provided by the website "Reliable Prognosis", rp5.ru
# If you use the data, please indicate the name of the website.
# For meteorological parameters see the address http://rp5.ru/archive.php?wmo_id=94294&lang=en
#
"Local time in Townsville (airport)";"T";"Po";"P";"Pa";"U";"DD";"Ff";"ff10";"ff3";"N";"WW";"W1";"W2";"Tn";"Tx";"Cl";"Nh";"H";"Cm";"Ch";"VV";"Td";"RRR";"tR";"E";"Tg";"E'";"sss"
"25.01.2018 15:00";"25.7";"752.2";"753.0";"-0.8";"94";"Wind blowing from the south-east";"4";"";"";"100%.";"Rain shower(s) or intermittent rain, slight. ";"Precipitation";"Precipitation";"";"";"";"";"600-1000";"";"";"";"24.7";"27.0";"6";"";"";"";"";
"25.01.2018 13:00";"25.4";"752.8";"753.6";"-1.0";"96";"Wind blowing from the east-southeast";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"24.7";"";"";"";"";"";"";
"25.01.2018 12:00";"29.7";"753.0";"753.7";"-0.9";"70";"Wind blowing from the east-southeast";"5";"";"";"100%.";"Precipitation ";"";"Precipitation";"25.3";"";"";"";"600-1000";"";"";"";"23.6";"";"";"";"";"";"";
"25.01.2018 11:00";"27.6";"753.9";"";"";"80";"Wind blowing from the south-east";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"25.01.2018 10:00";"25.8";"753.8";"754.6";"0.7";"92";"Wind blowing from the south-east";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"24.4";"";"";"";"";"";"";
"25.01.2018 09:00";"27.7";"753.9";"754.6";"1.1";"72";"Wind blowing from the south-southeast";"6";"";"";"100%.";"Rain shower(s) or intermittent rain, slight. ";"";"";"";"";"";"";"600-1000";"";"";"";"22.2";"0.6";"24";"";"";"";"";
"25.01.2018 07:00";"26.5";"753.1";"753.8";"1.1";"80";"Wind blowing from the south";"5";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"22.8";"";"";"";"";"";"";
"25.01.2018 06:00";"26.1";"752.8";"753.5";"0.8";"81";"Wind blowing from the south-southeast";"4";"";"";"100%.";"No significant weather observed. ";"";"";"";"";"";"";"600-1000";"";"";"";"22.6";"";"";"";"";"";"";
"25.01.2018 05:00";"26.0";"752.4";"";"";"72";"Wind blowing from the south-southeast";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"25.01.2018 04:00";"25.9";"752.0";"752.8";"-1.0";"83";"Wind blowing from the south-southwest";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"22.8";"";"";"";"";"";"";
"25.01.2018 03:00";"25.7";"752.0";"752.8";"-1.7";"87";"Wind blowing from the south-southwest";"1";"";"";"70 – 80%.";"No significant weather observed. ";"Precipitation";"Precipitation";"";"";"";"";"600-1000";"";"";"";"23.4";"0.2";"6";"";"";"";"";
"25.01.2018 01:00";"26.2";"753.0";"753.7";"-1.0";"80";"Wind blowing from the east";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"22.5";"";"";"";"";"";"";
"25.01.2018 00:00";"26.7";"753.7";"754.4";"-0.1";"80";"Wind blowing from the south-east";"3";"";"";"100%.";"No significant weather observed. ";"";"Precipitation";"";"30.4";"";"";"2500 or more, or no clouds.";"";"";"";"22.9";"";"";"";"";"";"";
"24.01.2018 23:00";"27.4";"754.3";"";"";"77";"Wind blowing from the east";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"24.01.2018 22:00";"26.8";"754.0";"754.8";"1.2";"83";"Wind blowing from the east-southeast";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"23.6";"";"";"";"";"";"";
