obs_date,hour,minute,curr_temp,demand,spot_price
2018/12/22,20,30,14.1,4402.74,99.68
2018/12/22,19,0,15.7,4281.81,79.28
2018/12/22,19,30,15.7,4287.45,80.31
2018/12/22,18,0,16.9,4191.85,82.7
2018/12/22,18,30,16.9,4247.99,85.36
2018/12/22,17,0,17.5,4032.66,70.52
2018/12/22,17,30,17.5,4104.94,74.1
2018/12/22,16,0,17.9,3760.95,64.29
2018/12/22,16,30,17.9,3879.65,65.25
2018/12/22,15,0,18.0,3565.71,57.84
2018/12/22,15,30,18.0,3641.52,61.9
2018/12/22,14,0,17.6,3555.68,55.29
2018/12/22,14,30,17.6,3526.86,50.94
2018/12/22,13,0,18.8,3620.03,52.72
2018/12/22,13,30,18.8,3554.25,51.15
2018/12/22,12,0,17.3,3705.62,55.19
2018/12/22,12,30,17.3,3670.46,56.38
2018/12/22,11,0,16.8,3831.34,62.63
2018/12/22,11,30,16.8,3796.85,59.86
2018/12/22,10,0,17.3,3822.52,68.29
2018/12/22,10,30,17.3,3798.93,67.61
2018/12/22,9,0,16.1,3849.04,66.79
2018/12/22,9,30,16.1,3909.14,77.45
2018/12/22,8,0,14.6,3853.51,67.05
2018/12/22,8,30,14.6,3847.85,67.91
2018/12/22,7,0,12.6,3894.05,91.53
2018/12/22,7,30,12.6,3864.38,72.83
2018/12/22,6,0,11.9,3658.69,82.78
2018/12/22,6,30,11.9,3798.27,93.06
2018/12/22,5,0,12.2,3470.72,60.32
2018/12/22,5,30,12.2,3579.76,70.91
2018/12/22,4,0,12.3,3394.03,59.5
2018/12/22,4,30,12.3,3441.66,59.4
2018/12/22,3,0,12.3,3406.97,63.95
2018/12/22,3,30,12.3,3393.59,60.5
2018/12/22,2,0,13.0,3618.19,43.49
2018/12/22,2,30,13.0,3548.5,53.54
2018/12/22,1,0,13.5,3934.2,64.46
2018/12/22,1,30,13.5,3774.56,57.21
2018/12/22,0,0,13.9,4223.49,83.91
2018/12/22,0,30,13.9,4042.73,64.51
2018/12/21,23,0,13.7,4036.64,71.52
2018/12/21,23,30,13.7,4243.33,95.63
2018/12/21,22,0,13.9,4142.25,65.83
2018/12/21,22,30,13.9,4043.52,72.83
2018/12/21,21,0,14.1,4392.45,88.45
2018/12/21,21,30,14.1,4251.59,74.51
2018/12/21,20,0,14.1,4496.64,73.75
2018/12/21,20,30,14.1,4473.78,80.84
2018/12/21,19,0,14.3,4459.88,63.57
2018/12/21,19,30,14.3,4478.9,75.51
2018/12/21,18,0,15.2,4546.24,59.0
2018/12/21,18,30,15.2,4458.83,58.9
2018/12/21,17,0,15.3,4582.16,40.85
2018/12/21,17,30,15.3,4539.58,45.69
2018/12/21,16,0,15.9,4464.92,71.53
2018/12/21,16,30,15.9,4524.59,83.53
2018/12/21,15,0,18.9,4262.51,60.14
2018/12/21,15,30,18.9,4361.49,63.18
2018/12/21,14,0,20.1,4142.28,59.43
2018/12/21,14,30,20.1,4193.43,58.26
2018/12/21,13,0,20.8,4182.88,61.13
2018/12/21,13,30,20.8,4141.39,45.38
2018/12/21,12,0,19.8,4314.89,67.14
2018/12/21,12,30,19.8,4236.8,48.87
2018/12/21,11,0,17.8,4421.94,65.87
2018/12/21,11,30,17.8,4372.16,46.58
2018/12/21,10,0,16.4,4482.01,69.96
2018/12/21,10,30,16.4,4448.72,38.68
2018/12/21,9,0,15.2,4601.92,68.24
2018/12/21,9,30,15.2,4563.19,80.54
2018/12/21,8,0,13.9,4640.88,75.7
2018/12/21,8,30,13.9,4638.62,71.29
2018/12/21,7,0,12.9,4699.84,87.73
2018/12/21,7,30,12.9,4661.07,72.26
2018/12/21,6,0,13.1,4300.74,80.62
2018/12/21,6,30,13.1,4580.06,90.17
2018/12/21,5,0,12.9,3855.7,59.39
2018/12/21,5,30,12.9,4038.38,69.12
2018/12/21,4,0,12.7,3570.79,56.87
2018/12/21,4,30,12.7,3730.59,57.66
2018/12/21,3,0,12.7,3561.33,43.01
2018/12/21,3,30,12.7,3531.66,45.75
2018/12/21,2,0,13.9,3686.09,48.06
2018/12/21,2,30,13.9,3607.95,50.15
2018/12/21,1,0,14.3,3929.68,65.75
2018/12/21,1,30,14.3,3854.89,68.63
2018/12/21,0,0,14.4,4318.62,80.15
2018/12/21,0,30,14.4,4084.05,66.49
2018/12/20,23,0,14.5,4160.53,72.91
2018/12/20,23,30,14.5,4374.61,86.06
2018/12/20,22,0,15.1,4362.04,79.5
2018/12/20,22,30,15.1,4219.79,94.46
2018/12/20,21,0,15.1,4640.85,80.24
2018/12/20,21,30,15.1,4487.08,84.05
2018/12/20,20,0,14.8,4811.69,94.84
2018/12/20,20,30,14.8,4783.89,82.32
2018/12/20,19,0,15.2,4817.55,83.58
2018/12/20,19,30,15.2,4787.72,93.15
2018/12/20,18,0,15.5,4906.99,76.41
2018/12/20,18,30,15.5,4885.32,53.87
2018/12/20,17,0,17.7,4857.56,32.4
2018/12/20,17,30,17.7,4864.31,72.04
2018/12/20,16,0,19.5,4761.22,34.83
2018/12/20,16,30,19.5,4758.62,7.43
2018/12/20,15,0,19.3,4703.01,75.94
2018/12/20,15,30,19.3,4731.77,145.52
2018/12/20,14,0,19.8,4833.35,40.47
2018/12/20,14,30,19.8,4747.44,46.63
2018/12/20,13,0,19.1,4854.3,30.43
2018/12/20,13,30,19.1,4878.99,26.83
2018/12/20,12,0,18.6,4974.13,76.95
2018/12/20,12,30,18.6,4889.24,36.64
2018/12/20,11,0,19.3,5175.34,90.54
2018/12/20,11,30,19.3,5020.16,99.75
2018/12/20,10,0,20.3,5137.68,90.0
2018/12/20,10,30,20.3,5130.21,89.51
2018/12/20,9,0,19.9,5116.92,96.7
2018/12/20,9,30,19.9,5110.58,96.43
2018/12/20,8,0,19.4,5098.68,106.5
2018/12/20,8,30,19.4,5142.4,115.16
2018/12/20,7,0,18.9,5059.48,148.51
2018/12/20,7,30,18.9,5017.69,90.37
2018/12/20,6,0,16.3,4564.94,89.15
2018/12/20,6,30,16.3,4842.05,108.17
2018/12/20,5,0,14.9,4118.44,59.14
2018/12/20,5,30,14.9,4354.28,73.06
2018/12/20,4,0,14.8,3918.51,56.05
2018/12/20,4,30,14.8,4006.24,60.6
2018/12/20,3,0,15.9,3952.8,58.93
2018/12/20,3,30,15.9,3913.38,58.71
2018/12/20,2,0,16.4,4123.96,52.99
2018/12/20,2,30,16.4,4021.29,60.97
2018/12/20,1,0,16.9,4353.4,67.38
2018/12/20,1,30,16.9,4236.04,61.74
2018/12/20,0,0,16.9,4725.77,86.13
2018/12/20,0,30,16.9,4528.81,70.84
2018/12/19,23,0,17.6,4585.18,90.99
