obs_date,hour,minute,curr_temp,demand,spot_price
2018/12/22,3,30,12.4,1073.7,66.59
2018/12/22,2,0,13.0,1125.22,48.07
2018/12/22,2,30,13.0,1082.33,57.4
2018/12/22,1,0,13.1,1263.05,73.06
2018/12/22,1,30,13.1,1179.63,63.37
2018/12/22,0,0,13.5,1368.07,95.42
2018/12/22,0,30,13.5,1313.61,72.72
2018/12/21,23,0,14.3,1201.8,78.27
2018/12/21,23,30,14.3,1216.6,105.35
2018/12/21,22,0,14.8,1227.53,70.33
2018/12/21,22,30,14.8,1214.59,78.12
2018/12/21,21,0,15.4,1285.99,90.13
2018/12/21,21,30,15.4,1237.37,77.43
2018/12/21,20,0,16.1,1251.69,72.68
2018/12/21,20,30,16.1,1283.05,80.17
2018/12/21,19,0,16.5,1189.23,58.95
2018/12/21,19,30,16.5,1221.14,72.9
2018/12/21,18,0,18.9,1096.34,55.1
2018/12/21,18,30,18.9,1162.89,54.16
2018/12/21,17,0,19.4,987.14,39.71
2018/12/21,17,30,19.4,1042.23,44.47
2018/12/21,16,0,20.0,877.72,64.82
2018/12/21,16,30,20.0,933.59,74.69
2018/12/21,15,0,21.1,809.4,54.72
2018/12/21,15,30,21.1,845.01,59.7
2018/12/21,14,0,20.3,753.48,51.92
2018/12/21,14,30,20.3,791.31,51.11
2018/12/21,13,0,20.4,764.01,57.32
2018/12/21,13,30,20.4,741.35,41.42
2018/12/21,12,0,20.8,807.75,63.46
2018/12/21,12,30,20.8,778.1,47.08
2018/12/21,11,0,20.5,891.06,62.37
2018/12/21,11,30,20.5,849.95,46.79
2018/12/21,10,0,19.6,1017.43,69.72
2018/12/21,10,30,19.6,942.83,39.03
2018/12/21,9,0,17.9,1128.59,64.47
2018/12/21,9,30,17.9,1062.15,76.39
2018/12/21,8,0,17.4,1156.93,80.19
2018/12/21,8,30,17.4,1122.64,72.02
2018/12/21,7,0,16.9,1202.79,96.98
2018/12/21,7,30,16.9,1196.46,80.16
2018/12/21,6,0,16.3,1165.7,88.93
2018/12/21,6,30,16.3,1180.61,97.21
2018/12/21,5,0,15.9,1121.09,65.96
2018/12/21,5,30,15.9,1116.43,77.26
2018/12/21,4,0,15.9,1106.31,65.31
2018/12/21,4,30,15.9,1101.3,62.69
2018/12/21,3,0,15.8,1126.89,63.63
2018/12/21,3,30,15.8,1102.29,59.25
2018/12/21,2,0,15.1,1184.57,68.18
2018/12/21,2,30,15.1,1121.97,62.56
2018/12/21,1,0,15.2,1307.5,75.28
2018/12/21,1,30,15.2,1233.8,80.33
2018/12/21,0,0,15.9,1430.22,92.34
2018/12/21,0,30,15.9,1353.08,76.38
2018/12/20,23,0,15.7,1263.22,82.39
